entry_time,exit_time,type,entry_price,exit_price,pnl,balance
2023-06-02 21:30:00,2023-06-02 22:30:00,SHORT,1734.63,1730.84,0.6774557086019722,15503.777664312558
2023-06-02 22:30:00,2023-06-02 23:30:00,LONG,1730.84,1737.1100000000001,1.1232544424122737,15504.900918754971
2023-06-02 23:30:00,2023-06-05 00:30:00,SHORT,1737.1100000000001,1726.83,1.8351213388306344,15506.736040093801
2023-06-05 00:30:00,2023-06-05 01:30:00,LONG,1726.83,1729.14,0.4148707197885068,15507.15091081359
2023-06-05 01:30:00,2023-06-05 02:00:00,SHORT,1729.14,1735.9099999999999,-1.2142846925778616,15505.936626121013
2023-06-05 02:00:00,2023-06-05 04:30:00,LONG,1735.9099999999999,1749.54,2.434987023682462,15508.371613144694
2023-06-05 04:30:00,2023-06-05 05:00:00,SHORT,1749.54,1755.07,-0.9803867876206288,15507.391226357075
2023-06-05 05:00:00,2023-06-05 05:30:00,LONG,1755.07,1761.66,1.164554213583451,15508.555780570658
2023-06-05 05:30:00,2023-06-05 06:30:00,SHORT,1761.66,1764.1699999999998,-0.4419294870659342,15508.113851083592
2023-06-05 06:30:00,2023-06-05 07:00:00,LONG,1764.1699999999998,1764.46,0.050985483449069016,15508.16483656704
2023-06-05 07:00:00,2023-06-05 07:30:00,SHORT,1764.46,1762.22,0.3937554745804418,15508.558592041622
2023-06-05 07:30:00,2023-06-05 08:00:00,LONG,1762.22,1764.16,0.3414625151066449,15508.900054556729
2023-06-05 08:00:00,2023-06-05 08:30:00,SHORT,1764.16,1762.72,0.2531835670071029,15509.153238123736
2023-06-05 08:30:00,2023-06-05 10:00:00,LONG,1762.72,1770.88,1.4359023602510999,15510.589140483988
2023-06-05 10:00:00,2023-06-05 10:30:00,SHORT,1770.88,1769.8899999999999,0.17342206416112682,15510.762562548149
2023-06-05 10:30:00,2023-06-05 14:00:00,LONG,1769.8899999999999,1773.72,0.6712984492207065,15511.43386099737
2023-06-05 14:00:00,2023-06-05 15:00:00,SHORT,1773.72,1762.6599999999999,1.934425484322594,15513.368286481691
2023-06-05 15:00:00,2023-06-05 19:00:00,LONG,1762.6599999999999,1800.32,6.6289976475202455,15519.997284129211
2023-06-05 19:00:00,2023-06-05 21:00:00,SHORT,1800.32,1797.34,0.5137930135387635,15520.51107714275
2023-06-05 21:00:00,2023-06-06 00:00:00,LONG,1797.34,1814.56,2.9739860098634496,15523.485063152613
2023-06-06 00:00:00,2023-06-06 01:00:00,SHORT,1814.56,1808.1699999999998,1.0933236658313505,15524.578386818444
2023-06-06 01:00:00,2023-06-06 03:30:00,LONG,1808.1699999999998,1821.28,2.251195658054185,15526.8295824765
2023-06-06 03:30:00,2023-06-06 05:00:00,SHORT,1821.28,1816.6699999999998,0.7860261395855513,15527.615608616085
2023-06-06 05:00:00,2023-06-06 08:00:00,LONG,1816.6699999999998,1829.93,2.2667428093187283,15529.882351425404
2023-06-06 08:00:00,2023-06-06 10:00:00,SHORT,1829.93,1831.8899999999999,-0.3326746860130259,15529.54967673939
2023-06-06 10:00:00,2023-06-06 13:30:00,LONG,1831.8899999999999,1847.54,2.6534066176568776,15532.203083357048
2023-06-06 13:30:00,2023-06-06 19:30:00,SHORT,1847.54,1816.37,5.240901632530179,15537.443984989579
2023-06-06 19:30:00,2023-06-06 20:00:00,LONG,1816.37,1815.05,-0.22582872498648685,15537.218156264593
2023-06-06 20:00:00,2023-06-06 23:00:00,SHORT,1815.05,1819.73,-0.8012361199010416,15536.416920144691
2023-06-06 23:00:00,2023-06-07 01:30:00,LONG,1819.73,1810.2,-1.6272969423923163,15534.7896232023
2023-06-07 01:30:00,2023-06-07 03:30:00,SHORT,1810.2,1801.55,1.484652858697396,15536.274276060996
2023-06-07 03:30:00,2023-06-07 05:00:00,LONG,1801.55,1798.49,-0.5277788491548477,15535.746497211841
2023-06-07 05:00:00,2023-06-07 07:00:00,SHORT,1798.49,1807.08,-1.4840456428564899,15534.262451568984
2023-06-07 07:00:00,2023-06-07 07:30:00,LONG,1807.08,1808.05,0.1667688710850913,15534.42922044007
2023-06-07 07:30:00,2023-06-07 12:00:00,SHORT,1808.05,1795.2,2.2080961863073867,15536.637316626377
2023-06-07 12:00:00,2023-06-07 14:00:00,LONG,1795.2,1806.8500000000001,2.016508742632561,15538.653825369009
2023-06-07 14:00:00,2023-06-07 14:30:00,SHORT,1806.8500000000001,1803.19,0.6295096217267824,15539.283334990736
2023-06-07 14:30:00,2023-06-07 15:30:00,LONG,1803.19,1798.16,-0.8669368749272454,15538.416398115809
2023-06-07 15:30:00,2023-06-07 17:30:00,SHORT,1798.16,1785.72,2.1499521732500053,15540.566350289058
2023-06-07 17:30:00,2023-06-07 19:00:00,LONG,1785.72,1798.27,2.1843750161965705,15542.750725305255
2023-06-07 19:00:00,2023-06-07 19:30:00,SHORT,1798.27,1796.45,0.3146113355620077,15543.065336640817
2023-06-07 19:30:00,2023-06-07 20:30:00,LONG,1796.45,1800.3,0.6662117125003838,15543.731548353317
2023-06-07 20:30:00,2023-06-07 22:00:00,SHORT,1800.3,1799.59,0.12260233738078567,15543.854150690697
2023-06-07 22:00:00,2023-06-07 23:00:00,LONG,1799.59,1792.77,-1.178147081365306,15542.676003609331
2023-06-07 23:00:00,2023-06-08 00:00:00,SHORT,1792.77,1784.53,1.4287571776607266,15544.104760786991
2023-06-08 00:00:00,2023-06-08 01:30:00,LONG,1784.53,1787.99,0.6027649013726141,15544.707525688364
2023-06-08 01:30:00,2023-06-08 03:00:00,SHORT,1787.99,1775.98,2.088288383978849,15546.795814072342
2023-06-08 03:00:00,2023-06-08 03:30:00,LONG,1775.98,1783.42,1.3025840477561579,15548.098398120099
2023-06-08 03:30:00,2023-06-08 06:00:00,SHORT,1783.42,1763.32,3.5046907380450607,15551.603088858144
2023-06-08 06:00:00,2023-06-08 08:00:00,LONG,1763.32,1760.91,-0.4250999642055426,15551.177988893938
2023-06-08 08:00:00,2023-06-08 09:30:00,SHORT,1760.91,1748.9099999999999,2.1195192924877566,15553.297508186426
2023-06-08 09:30:00,2023-06-08 10:30:00,LONG,1748.9099999999999,1752.91,0.7114510184371894,15554.008959204863
2023-06-08 10:30:00,2023-06-08 12:00:00,SHORT,1752.91,1748.6399999999999,0.7577755646987925,15554.76673476956
2023-06-08 12:00:00,2023-06-08 13:30:00,LONG,1748.6399999999999,1758.39,1.7345934630799564,15556.50132823264
2023-06-08 13:30:00,2023-06-08 14:00:00,SHORT,1758.39,1750.3999999999999,1.4137528718041215,15557.915081104444
2023-06-08 14:00:00,2023-06-08 15:30:00,LONG,1750.3999999999999,1752.2,0.31997540157667764,15558.23505650602
2023-06-08 15:30:00,2023-06-08 16:00:00,SHORT,1752.2,1752.18,0.003551703014836633,15558.238608209036
2023-06-08 16:00:00,2023-06-08 20:30:00,LONG,1752.18,1767.8600000000001,2.7845675829734233,15561.02317579201
2023-06-08 20:30:00,2023-06-08 22:30:00,SHORT,1767.8600000000001,1759.3799999999999,1.4928498470548581,15562.516025639065
2023-06-08 22:30:00,2023-06-09 00:30:00,LONG,1759.3799999999999,1763.1100000000001,0.6598709178874097,15563.175896556952
2023-06-09 00:30:00,2023-06-09 01:00:00,SHORT,1763.1100000000001,1763.3999999999999,-0.051197270845238375,15563.124699286107
2023-06-09 01:00:00,2023-06-09 01:30:00,LONG,1763.3999999999999,1766.41,0.5313032249614901,15563.656002511068
2023-06-09 01:30:00,2023-06-09 03:00:00,SHORT,1766.41,1761.85,0.8035537771123711,15564.45955628818
2023-06-09 03:00:00,2023-06-09 04:30:00,LONG,1761.85,1774.92,2.309248646600892,15566.768804934782
2023-06-09 04:30:00,2023-06-09 06:30:00,SHORT,1774.92,1768.69,1.092792572676447,15567.861597507459
2023-06-09 06:30:00,2023-06-09 07:30:00,LONG,1768.69,1771.45,0.485865787776495,15568.347463295235
2023-06-09 07:30:00,2023-06-09 08:00:00,SHORT,1771.45,1768.46,0.525550920604622,15568.87301421584
2023-06-09 08:00:00,2023-06-09 08:30:00,LONG,1768.46,1767.6000000000001,-0.15142248953580023,15568.721591726304
2023-06-09 08:30:00,2023-06-09 09:00:00,SHORT,1767.6000000000001,1766.95,0.11450179944131605,15568.836093525746
2023-06-09 09:00:00,2023-06-09 09:30:00,LONG,1766.95,1767.31,0.06344017650378009,15568.89953370225
2023-06-09 09:30:00,2023-06-09 13:00:00,SHORT,1767.31,1760.52,1.196313355708254,15570.095847057957
2023-06-09 13:00:00,2023-06-09 14:00:00,LONG,1760.52,1769.49,1.586619405040673,15571.682466462998
2023-06-09 14:00:00,2023-06-09 14:30:00,SHORT,1769.49,1761.6499999999999,1.3798551055623054,15573.062321568561
2023-06-09 14:30:00,2023-06-09 15:00:00,LONG,1761.6499999999999,1758.17,-0.6152670153441983,15572.447054553217
2023-06-09 15:00:00,2023-06-09 17:00:00,SHORT,1758.17,1750.81,1.3037784778663457,15573.750833031083
2023-06-09 17:00:00,2023-06-09 18:30:00,LONG,1750.81,1757.7,1.2257542878962964,15574.976587318979
2023-06-09 18:30:00,2023-06-09 19:00:00,SHORT,1757.7,1759.82,-0.37570632491454214,15574.600880994065
2023-06-09 19:00:00,2023-06-09 21:00:00,LONG,1759.82,1767.03,1.276185886647132,15575.877066880712
2023-06-09 21:00:00,2023-06-09 21:30:00,SHORT,1767.03,1760.43,1.1635432181843126,15577.040610098897
2023-06-09 21:30:00,2023-06-09 23:00:00,LONG,1760.43,1768.44,1.4175183936525964,15578.45812849255
2023-06-09 23:00:00,2023-06-12 00:00:00,SHORT,1768.44,1761.1399999999999,1.286136304743146,15579.744264797293
2023-06-12 00:00:00,2023-06-12 00:30:00,LONG,1761.1399999999999,1763.04,0.33616310007286504,15580.080427897366
2023-06-12 00:30:00,2023-06-12 02:00:00,SHORT,1763.04,1766.6,-0.6291982748356676,15579.451229622531
2023-06-12 02:00:00,2023-06-12 05:30:00,LONG,1766.6,1794.98,5.005602014000783,15584.456831636531
2023-06-12 05:30:00,2023-06-12 07:30:00,SHORT,1794.98,1785.9199999999998,1.5732228648188802,15586.03005450135
2023-06-12 07:30:00,2023-06-12 09:00:00,LONG,1785.9199999999998,1784.6200000000001,-0.22690645796953396,15585.803148043382
2023-06-12 09:00:00,2023-06-12 10:30:00,SHORT,1784.6200000000001,1785.6499999999999,-0.17990807278278528,15585.623239970599
2023-06-12 10:30:00,2023-06-12 12:00:00,LONG,1785.6499999999999,1782.68,-0.5184588359724421,15585.104781134627
2023-06-12 12:00:00,2023-06-12 13:30:00,SHORT,1782.68,1775.62,1.2344429707498055,15586.339224105377
2023-06-12 13:30:00,2023-06-12 14:00:00,LONG,1775.62,1780.18,0.8005508708160893,15587.139774976193
2023-06-12 14:00:00,2023-06-12 15:30:00,SHORT,1780.18,1780.37,-0.033272551733451484,15587.10650242446
2023-06-12 15:30:00,2023-06-12 16:00:00,LONG,1780.37,1785.44,0.8877551291843221,15587.994257553644
2023-06-12 16:00:00,2023-06-12 20:30:00,SHORT,1785.44,1761.72,4.141805087700206,15592.136062641344
2023-06-12 20:30:00,2023-06-13 00:00:00,LONG,1761.72,1779.69,3.180876473510721,15595.316939114855
2023-06-13 00:00:00,2023-06-13 01:00:00,SHORT,1779.69,1779.34,0.06134058098536629,15595.37827969584
2023-06-13 01:00:00,2023-06-13 03:00:00,LONG,1779.34,1784.77,0.9518462357812381,15596.330125931621
2023-06-13 03:00:00,2023-06-13 04:00:00,SHORT,1784.77,1776.7,1.4104045240144913,15597.740530455636
2023-06-13 04:00:00,2023-06-13 05:00:00,LONG,1776.7,1784.06,1.292276358464028,15599.0328068141
2023-06-13 05:00:00,2023-06-13 06:00:00,SHORT,1784.06,1787.19,-0.5473467561105549,15598.48546005799
2023-06-13 06:00:00,2023-06-13 07:00:00,LONG,1787.19,1788.81,0.28278522647611326,15598.768245284466
2023-06-13 07:00:00,2023-06-13 07:30:00,SHORT,1788.81,1788.47,0.05929731165853771,15598.827542596124
2023-06-13 07:30:00,2023-06-13 13:00:00,LONG,1788.47,1813.89,4.43420573040414,15603.261748326528
2023-06-13 13:00:00,2023-06-13 14:30:00,SHORT,1813.89,1806.6399999999999,1.2473043864332551,15604.509052712961
2023-06-13 14:30:00,2023-06-13 16:00:00,LONG,1806.6399999999999,1804.8700000000001,-0.30576076056434165,15604.203291952397
2023-06-13 16:00:00,2023-06-13 17:30:00,SHORT,1804.8700000000001,1793.55,1.9573662509200516,15606.160658203316
2023-06-13 17:30:00,2023-06-13 21:30:00,LONG,1793.55,1798.31,0.8283607898642095,15606.989018993181
2023-06-13 21:30:00,2023-06-14 00:00:00,SHORT,1798.31,1788.9199999999998,1.6298594445712644,15608.618878437752
2023-06-14 00:00:00,2023-06-14 00:30:00,LONG,1788.9199999999998,1794.28,0.9353374906471877,15609.5542159284
2023-06-14 00:30:00,2023-06-14 02:00:00,SHORT,1794.28,1799.29,-0.871701926363791,15608.682514002036
2023-06-14 02:00:00,2023-06-14 03:00:00,LONG,1799.29,1797.74,-0.2689222737491171,15608.413591728286
2023-06-14 03:00:00,2023-06-14 08:30:00,SHORT,1797.74,1784.19,2.352887560691953,15610.766479288977
2023-06-14 08:30:00,2023-06-14 14:30:00,LONG,1784.19,1799.77,2.726343514393883,15613.492822803371
2023-06-14 14:30:00,2023-06-14 18:00:00,SHORT,1799.77,1793.1499999999999,1.148605905054092,15614.641428708426
2023-06-14 18:00:00,2023-06-14 18:30:00,LONG,1793.1499999999999,1801.64,1.478608100044483,15616.12003680847
2023-06-14 18:30:00,2023-06-14 20:00:00,SHORT,1801.64,1801.72,-0.013868359971398741,15616.1061684485
2023-06-14 20:00:00,2023-06-14 21:00:00,LONG,1801.72,1806.45,0.8199296469680271,15616.926098095468
2023-06-14 21:00:00,2023-06-14 21:30:00,SHORT,1806.45,1806.01,0.07607680791788157,15617.002174903386
2023-06-14 21:30:00,2023-06-15 00:30:00,LONG,1806.01,1824.3500000000001,3.171807685314371,15620.1739825887
2023-06-15 00:30:00,2023-06-15 04:00:00,SHORT,1824.3500000000001,1800.3999999999999,4.101221441971152,15624.275204030671
2023-06-15 04:00:00,2023-06-15 05:30:00,LONG,1800.3999999999999,1806.44,1.0483295071356171,15625.323533537807
2023-06-15 05:30:00,2023-06-15 06:00:00,SHORT,1806.44,1803.07,0.5829957298113887,15625.906529267619
2023-06-15 06:00:00,2023-06-15 07:00:00,LONG,1803.07,1818.4,2.6570809463157286,15628.563610213934
2023-06-15 07:00:00,2023-06-15 10:00:00,SHORT,1818.4,1812.09,1.084648442371894,15629.648258656307
2023-06-15 10:00:00,2023-06-15 13:00:00,LONG,1812.09,1825.26,2.271879074069221,15631.920137730376
2023-06-15 13:00:00,2023-06-15 13:30:00,SHORT,1825.26,1813.3999999999999,2.031431936638991,15633.951569667015
2023-06-15 13:30:00,2023-06-15 14:00:00,LONG,1813.3999999999999,1817.32,0.6759136445692715,15634.627483311584
2023-06-15 14:00:00,2023-06-15 15:00:00,SHORT,1817.32,1810.71,1.1373328600872494,15635.764816171672
2023-06-15 15:00:00,2023-06-15 15:30:00,LONG,1810.71,1816.8,1.0517621013909926,15636.816578273063
2023-06-15 15:30:00,2023-06-15 16:30:00,SHORT,1816.8,1802.57,2.4494925133071996,15639.26607078637
2023-06-15 16:30:00,2023-06-15 17:30:00,LONG,1802.57,1815.28,2.205462997383684,15641.471533783755
2023-06-15 17:30:00,2023-06-15 18:30:00,SHORT,1815.28,1804.29,1.893920190342907,15643.365453974098
2023-06-15 18:30:00,2023-06-15 19:30:00,LONG,1804.29,1810.42,1.062953629769748,15644.428407603868
2023-06-15 19:30:00,2023-06-15 20:00:00,SHORT,1810.42,1809.79,0.10888070057547027,15644.537288304444
2023-06-15 20:00:00,2023-06-15 21:30:00,LONG,1809.79,1814.3600000000001,0.7900975848861345,15645.32738588933
2023-06-15 21:30:00,2023-06-15 23:30:00,SHORT,1814.3600000000001,1806.3899999999999,1.3745150826246384,15646.701900971955
2023-06-15 23:30:00,2023-06-16 02:00:00,LONG,1806.3899999999999,1818.15,2.037270072968004,15648.739171044923
2023-06-16 02:00:00,2023-06-16 02:30:00,SHORT,1818.15,1816.69,0.2513231492420994,15648.990494194164
2023-06-16 02:30:00,2023-06-16 03:30:00,LONG,1816.69,1817.67,0.1688346463547503,15649.159328840518
2023-06-16 03:30:00,2023-06-16 04:30:00,SHORT,1817.67,1812.02,0.9728691149433105,15650.132197955461
2023-06-16 04:30:00,2023-06-16 05:00:00,LONG,1812.02,1815.3600000000001,0.5769411103759728,15650.709139065837
2023-06-16 05:00:00,2023-06-16 05:30:00,SHORT,1815.3600000000001,1815.3,0.010345524285504304,15650.719484590123
2023-06-16 05:30:00,2023-06-16 06:00:00,LONG,1815.3,1821.91,1.13977034972889,15651.859254939853
2023-06-16 06:00:00,2023-06-16 09:30:00,SHORT,1821.91,1816.71,0.8934543212967484,15652.752709261149
2023-06-16 09:30:00,2023-06-16 12:00:00,LONG,1816.71,1831.38,2.5279310648905136,15655.28064032604
2023-06-16 12:00:00,2023-06-16 12:30:00,SHORT,1831.38,1835.72,-0.7419969419674096,15654.538643384072
2023-06-16 12:30:00,2023-06-16 16:00:00,LONG,1835.72,1855.39,3.354812009624189,15657.893455393696
2023-06-16 16:00:00,2023-06-16 17:00:00,SHORT,1855.39,1838.9099999999999,2.7815400982531107,15660.674995491949
2023-06-16 17:00:00,2023-06-16 18:30:00,LONG,1838.9099999999999,1846.38,1.2723324384154617,15661.947327930364
2023-06-16 18:30:00,2023-06-16 19:30:00,SHORT,1846.38,1838.56,1.326665454613005,15663.273993384977
2023-06-16 19:30:00,2023-06-16 21:00:00,LONG,1838.56,1851.07,2.1315329133370238,15665.405526298315
2023-06-16 21:00:00,2023-06-16 21:30:00,SHORT,1851.07,1845.73,0.9038368674380949,15666.309363165752
2023-06-16 21:30:00,2023-06-16 22:30:00,LONG,1845.73,1844.28,-0.24614812108586903,15666.063215044665
2023-06-16 22:30:00,2023-06-16 23:00:00,SHORT,1844.28,1847.08,-0.47568673956367086,15665.587528305101
2023-06-16 23:00:00,2023-06-16 23:30:00,LONG,1847.08,1848.67,0.26970444344595135,15665.857232748547
2023-06-16 23:30:00,2023-06-19 00:00:00,SHORT,1848.67,1844.72,0.669455728381566,15666.526688476928
2023-06-19 00:00:00,2023-06-19 02:00:00,LONG,1844.72,1859.95,2.5868554736274763,15669.113543950556
2023-06-19 02:00:00,2023-06-19 05:30:00,SHORT,1859.95,1850.28,1.6292946366300494,15670.742838587186
2023-06-19 05:30:00,2023-06-19 07:00:00,LONG,1850.28,1861.81,1.9530413227069399,15672.695879909894
2023-06-19 07:00:00,2023-06-19 08:30:00,SHORT,1861.81,1871.4099999999999,-1.6162538652938117,15671.0796260446
2023-06-19 08:30:00,2023-06-19 09:30:00,LONG,1871.4099999999999,1878.0800000000002,1.1170839218099957,15672.19670996641
2023-06-19 09:30:00,2023-06-19 11:00:00,SHORT,1878.0800000000002,1875.4099999999999,0.4456121700419047,15672.642322136453
2023-06-19 11:00:00,2023-06-19 15:00:00,LONG,1875.4099999999999,1880.04,0.7738503468734144,15673.416172483327
2023-06-19 15:00:00,2023-06-19 15:30:00,SHORT,1880.04,1876.04,0.6669396894739825,15674.0831121728
2023-06-19 15:30:00,2023-06-19 16:30:00,LONG,1876.04,1888.99,2.1639130967638054,15676.247025269564
2023-06-19 16:30:00,2023-06-19 17:00:00,SHORT,1888.99,1878.73,1.702902550879206,15677.949927820444
2023-06-19 17:00:00,2023-06-19 18:00:00,LONG,1878.73,1882.63,0.6509078443257004,15678.600835664769
2023-06-19 18:00:00,2023-06-19 18:30:00,SHORT,1882.63,1876.6699999999998,0.9927012846981739,15679.593536949467
2023-06-19 18:30:00,2023-06-19 19:00:00,LONG,1876.6699999999998,1878.05,0.2305982307064319,15679.824135180173
2023-06-19 19:00:00,2023-06-19 20:30:00,SHORT,1878.05,1871.96,1.016907206764953,15680.841042386939
2023-06-19 20:30:00,2023-06-19 21:00:00,LONG,1871.96,1874.5,0.42553618931667614,15681.266578576257
2023-06-19 21:00:00,2023-06-19 23:30:00,SHORT,1874.5,1871.27,0.5404160154580058,15681.806994591714
2023-06-19 23:30:00,2023-06-20 01:00:00,LONG,1871.27,1874.64,0.5648323285445278,15682.371826920258
2023-06-20 01:00:00,2023-06-20 04:30:00,SHORT,1874.64,1866.93,1.2899659325049688,15683.661792852763
2023-06-20 04:30:00,2023-06-20 07:30:00,LONG,1866.93,1876.2,1.5575039751864808,15685.219296827949
2023-06-20 07:30:00,2023-06-20 08:30:00,SHORT,1876.2,1878.98,-0.46482155042299617,15684.754475277527
2023-06-20 08:30:00,2023-06-20 09:00:00,LONG,1878.98,1878.05,-0.15526319239171354,15684.599212085135
2023-06-20 09:00:00,2023-06-20 10:00:00,SHORT,1878.05,1867.24,1.8056017409828222,15686.404813826119
2023-06-20 10:00:00,2023-06-20 12:00:00,LONG,1867.24,1876.91,1.624724561917051,15688.029538388037
2023-06-20 12:00:00,2023-06-20 12:30:00,SHORT,1876.91,1880.5,-0.6001356063190219,15687.429402781718
